StudyID,Beta ID,Publication,Pubyear,Experimental site,Experimental coordinate,Latitude,Latitude_Subgroup,Longitude,Longitude_Subgroup,MAPmean,MAPmean_Subgroup,MATmean,MATmean_Subgroup,,Pre-crop types,Sub-crop types,Sub-crop types,,Pre-Class,Sub-Class,Class,,Family,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,PlantConsistent,PlantStageSubgroup,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,RotationcyclesSubgroup,DurationSubgroup,,Rotation_cycles,Species_Richness,SpeciesRichnessSubgroup,Duration,Primer,,Variable,Methods,Xc,Sc,Xe,Se,Nc,Ne,RR,Vi,,,,,pHCK,RRpH,,SOCCK,RRSOC,,TCCK,RRTOC,,TNCK,RRTN,,NO3CK,RRNO3,,NH4CK,RRNH4,,APCK,RRAP,,AKCK,RRAK,,ANCK,RRAN,,YieldCK,RRYield
105,", ","Town et al., 2023",2023,"Lacombe, Alberta","52.45°N, 113.75°W",52.45,La40,-113.75,Lo-180-0,37.25,MAP600,2.674999952,MAT8,,Canola,"Canola, Wheat",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Brassicaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D5-10,D10-20,,6,2,R2,12,V3-V4,,Bacterial Shannon,Bacterial Shannon,4.725,0.945,4.4625,0.8925,4,4,-0.057158414,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,3151,0.039818635
105,", ","Town et al., 2023",2023,"Lacombe, Alberta","52.45°N, 113.75°W",52.45,La40,-113.75,Lo-180-0,37.25,MAP600,2.674999952,MAT8,,Canola,"Canola, Pea, Barley","Pea, Barley",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Brassicaceae to Multiple,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D3-5,D10-20,,4,3,R3,12,V3-V4,,Bacterial Shannon,Bacterial Shannon,4.725,0.945,4.725,0.945,4,4,0,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,3151,0.226501917
105,", ","Town et al., 2023",2023,"Lacombe, Alberta","52.45°N, 113.75°W",52.45,La40,-113.75,Lo-180-0,37.25,MAP600,2.674999952,MAT8,,Canola,"Canola, Wheat",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Brassicaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D5-10,D10-20,,5.5,2,R2,11,V3-V4,,Bacterial Shannon,Bacterial Shannon,4.2,0.84,4.32,0.78,4,4,0.028170877,0.018150077,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,2952,0.212244261
105,", ","Town et al., 2023",2023,"Lacombe, Alberta","52.45°N, 113.75°W",52.45,La40,-113.75,Lo-180-0,37.25,MAP600,2.674999952,MAT8,,Canola,"Canola, Pea, Barley","Pea, Barley",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Brassicaceae to Multiple,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D3-5,D10-20,,3.666666667,3,R3,11,V3-V4,,Bacterial Shannon,Bacterial Shannon,4.2,0.84,4.2,0.42,4,4,0,0.0125,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,2952,0.219342298
105,", ","Town et al., 2023",2023,"Lacombe, Alberta","52.45°N, 113.75°W",52.45,La40,-113.75,Lo-180-0,37.25,MAP600,2.674999952,MAT8,,Canola,"Canola, Wheat",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Brassicaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D5-10,D10-20,,6,2,R2,12,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.6,1.12,5.5125,1.1025,4,4,-0.015748357,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,3151,0.039818635
105,", ","Town et al., 2023",2023,"Lacombe, Alberta","52.45°N, 113.75°W",52.45,La40,-113.75,Lo-180-0,37.25,MAP600,2.674999952,MAT8,,Canola,"Canola, Pea, Barley","Pea, Barley",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Brassicaceae to Multiple,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D3-5,D10-20,,4,3,R3,12,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.6,1.12,5.56,1.42,4,4,-0.007168489,0.026306739,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,3151,0.226501917
105,", ","Town et al., 2023",2023,"Scott, Saskatchewan","50.15°N, 106.58°W",50.15,La40,-106.58,Lo-180-0,30.25,MAP600,3.724999905,MAT8,,Canola,"Canola, Wheat",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Brassicaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D5-10,D10-20,,5.5,2,R2,11,V3-V4,,Bacterial Shannon,Bacterial Shannon,3.42857,0.685714,3.85714,0.771428,4,4,0.117782712,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,2642,-0.06975016
105,", ","Town et al., 2023",2023,"Scott, Saskatchewan","50.15°N, 106.58°W",50.15,La40,-106.58,Lo-180-0,30.25,MAP600,3.724999905,MAT8,,Canola,"Canola, Pea, Barley","Pea, Barley",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Brassicaceae to Multiple,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D3-5,D10-20,,3.666666667,3,R3,11,V3-V4,,Bacterial Shannon,Bacterial Shannon,3.42857,0.685714,4.02857,0.805714,4,4,0.16126821,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,2642,-0.159717496
105,", ","Town et al., 2023",2023,"Scott, Saskatchewan","50.15°N, 106.58°W",50.15,La40,-106.58,Lo-180-0,30.25,MAP600,3.724999905,MAT8,,Canola,"Canola, Wheat",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Brassicaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D5-10,D10-20,,6,2,R2,12,V3-V4,,Bacterial Shannon,Bacterial Shannon,4.45714,0.891428,4.11429,0.822858,4,4,-0.080041025,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,2882,-0.007313284
105,", ","Town et al., 2023",2023,"Scott, Saskatchewan","50.15°N, 106.58°W",50.15,La40,-106.58,Lo-180-0,30.25,MAP600,3.724999905,MAT8,,Canola,"Canola, Pea, Barley","Pea, Barley",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Brassicaceae to Multiple,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D3-5,D10-20,,4,3,R3,12,V3-V4,,Bacterial Shannon,Bacterial Shannon,4.45714,0.891428,4.28571,0.857142,4,4,-0.039221072,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,2882,0.068391256
105,", ","Town et al., 2023",2023,"Scott, Saskatchewan","50.15°N, 106.58°W",50.15,La40,-106.58,Lo-180-0,30.25,MAP600,3.724999905,MAT8,,Canola,"Canola, Wheat",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Brassicaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D5-10,D10-20,,5.5,2,R2,11,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.82857,1.165714,5.807,1.64,4,4,-0.003707601,0.029939949,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,2642,-0.06975016
105,", ","Town et al., 2023",2023,"Scott, Saskatchewan","50.15°N, 106.58°W",50.15,La40,-106.58,Lo-180-0,30.25,MAP600,3.724999905,MAT8,,Canola,"Canola, Pea, Barley","Pea, Barley",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Brassicaceae to Multiple,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D3-5,D10-20,,3.666666667,3,R3,11,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.82857,1.165714,4.97143,0.994286,4,4,-0.159064162,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,2642,-0.159717496
105,", ","Town et al., 2023",2023,"Scott, Saskatchewan","50.15°N, 106.58°W",50.15,La40,-106.58,Lo-180-0,30.25,MAP600,3.724999905,MAT8,,Canola,"Canola, Wheat",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Brassicaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D5-10,D10-20,,6,2,R2,12,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.57143,1.114286,5.48571,1.097142,4,4,-0.015505224,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,2882,-0.007313284
105,", ","Town et al., 2023",2023,"Scott, Saskatchewan","50.15°N, 106.58°W",50.15,La40,-106.58,Lo-180-0,30.25,MAP600,3.724999905,MAT8,,Canola,"Canola, Pea, Barley","Pea, Barley",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Brassicaceae to Multiple,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D3-5,D10-20,,4,3,R3,12,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.57143,1.114286,5.05714,1.011428,4,4,-0.096850647,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,2882,0.068391256
105,", ","Town et al., 2023",2023,"Swift Current, Saskatchewan","50.28°N, 107.76°W",50.28,La40,-107.76,Lo-180-0,31.83333397,MAP600,3.816666603,MAT8,,Canola,"Canola, Wheat",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Brassicaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D5-10,D10-20,,5.5,2,R2,11,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.24163,1.048326,4.9942,0.99884,4,4,-0.04835528,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,688,-0.123613956
105,", ","Town et al., 2023",2023,"Swift Current, Saskatchewan","50.28°N, 107.76°W",50.28,La40,-107.76,Lo-180-0,31.83333397,MAP600,3.816666603,MAT8,,Canola,"Canola, Pea, Barley","Pea, Barley",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Brassicaceae to Multiple,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D3-5,D10-20,,3.666666667,3,R3,11,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.24163,1.048326,5.26239,1.052478,4,4,0.003952778,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,688,-0.058356121
105,", ","Town et al., 2023",2023,"Swift Current, Saskatchewan","50.28°N, 107.76°W",50.28,La40,-107.76,Lo-180-0,31.83333397,MAP600,3.816666603,MAT8,,Canola,"Canola, Wheat",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Brassicaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D5-10,D10-20,,6,2,R2,12,V3-V4,,Bacterial Shannon,Bacterial Shannon,3.82433,0.764866,4.43337,0.886674,4,4,0.147776729,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,1872,0.203289641
105,", ","Town et al., 2023",2023,"Swift Current, Saskatchewan","50.28°N, 107.76°W",50.28,La40,-107.76,Lo-180-0,31.83333397,MAP600,3.816666603,MAT8,,Canola,"Canola, Pea, Barley","Pea, Barley",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Brassicaceae to Multiple,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D3-5,D10-20,,4,3,R3,12,V3-V4,,Bacterial Shannon,Bacterial Shannon,3.82433,0.764866,4.70089,0.940178,4,4,0.206368564,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,1872,0.2571733
105,", ","Town et al., 2023",2023,"Swift Current, Saskatchewan","50.28°N, 107.76°W",50.28,La40,-107.76,Lo-180-0,31.83333397,MAP600,3.816666603,MAT8,,Canola,"Canola, Wheat",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Brassicaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D5-10,D10-20,,5.5,2,R2,11,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.9317,1.18634,5.59821,1.119642,4,4,-0.057863946,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,688,-0.123613956
105,", ","Town et al., 2023",2023,"Swift Current, Saskatchewan","50.28°N, 107.76°W",50.28,La40,-107.76,Lo-180-0,31.83333397,MAP600,3.816666603,MAT8,,Canola,"Canola, Pea, Barley","Pea, Barley",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Brassicaceae to Multiple,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D3-5,D10-20,,3.666666667,3,R3,11,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.9317,1.18634,5.60893,1.121786,4,4,-0.055950879,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,688,-0.058356121
105,", ","Town et al., 2023",2023,"Swift Current, Saskatchewan","50.28°N, 107.76°W",50.28,La40,-107.76,Lo-180-0,31.83333397,MAP600,3.816666603,MAT8,,Canola,"Canola, Wheat",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Brassicaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D5-10,D10-20,,6,2,R2,12,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.45692,1.091384,5.38092,1.076184,4,4,-0.014025165,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,1872,0.203289641
105,", ","Town et al., 2023",2023,"Swift Current, Saskatchewan","50.28°N, 107.76°W",50.28,La40,-107.76,Lo-180-0,31.83333397,MAP600,3.816666603,MAT8,,Canola,"Canola, Pea, Barley","Pea, Barley",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Brassicaceae to Multiple,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Inconsistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D3-5,D10-20,,4,3,R3,12,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.45692,1.091384,5.30558,1.061116,4,4,-0.028125431,0.02,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,1872,0.2571733
106,106A,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Vegetative stage,Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.53678,0.553678,6.0113,0.60113,3,3,0.082227927,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106B,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Vegetative stage,Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,V3-V4,,Bacterial Shannon,Bacterial Shannon,6.53678,0.653678,6.01226,0.601226,3,3,-0.083643972,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106C,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,V3-V4,,Bacterial Shannon,Bacterial Shannon,6.38261,0.638261,6.30462,0.630462,3,3,-0.012294407,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106D,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,V3-V4,,Bacterial Shannon,Bacterial Shannon,6.38261,0.638261,6.25295,0.625295,3,3,-0.020523752,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106E,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Vegetative stage,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,V3-V4,,Bacterial Shannon,Bacterial Shannon,6.17702,0.617702,6.28273,0.628273,3,3,0.016968645,0.006666667,,,,,NA,NA,,1.85563,-0.017225265,,NA,NA,,0.156613,-0.009507873,,19.3671,0.179049501,,2.53165,0.029555159,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106F,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Vegetative stage,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,V3-V4,,Bacterial Shannon,Bacterial Shannon,6.17702,0.617702,6.36232,0.636232,3,3,0.029557136,0.006666667,,,,,NA,NA,,1.85563,-0.034752447,,NA,NA,,0.156613,0.04519189,,19.3671,0.019415703,,2.53165,0.095308384,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106G,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,V3-V4,,Bacterial Shannon,Bacterial Shannon,6.28479,0.628479,6.28537,0.628537,3,3,9.23E-05,0.006666667,,,,,NA,NA,,1.8662,-0.132995688,,NA,NA,,0.164315,0.007657066,,18.9873,-0.020200235,,2.50633,-0.095310978,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106H,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,V3-V4,,Bacterial Shannon,Bacterial Shannon,6.28479,0.628479,6.07548,0.607548,3,3,-0.03387143,0.006666667,,,,,NA,NA,,1.8662,-0.132995688,,NA,NA,,0.164315,-0.124548253,,18.9873,-0.579817367,,2.50633,0.141079648,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106I,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.89268,0.589268,6.34063,0.634063,3,3,0.07326723,0.006666667,,,,,NA,NA,,1.9507,-0.078836177,,NA,NA,,0.174118,-0.069399903,,12.1519,0.197823844,,2.83544,-0.05506031,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106J,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.89268,0.589268,6.28877,0.628877,3,3,0.0650546,0.006666667,,,,,NA,NA,,1.9507,-0.049964021,,NA,NA,,0.174118,-0.065891009,,12.1519,0.405462365,,2.83544,-0.185898468,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106U,"Town et al., 2022",2022,"Hon. Eugene F. Whelan Experimental Farm, Woodslee, ON ","42°13_N, 82°44_W",42.216667,La40,-82.733333,Lo-180-0,74.5,MAP600-1200,9.191666603,MAT8-15,,Maize,"Maize, Soybean, Winter wheat","Soybean, Wheat",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Vegetative stage,Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D3-5,D10-20,,5,3,R3,15,V3-V4,,Bacterial Shannon,Bacterial Shannon,5.93023,0.593023,6.04651,0.604651,4,4,0.019418248,0.005,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
