StudyID,Beta ID,Publication,Pubyear,Experimental site,Experimental coordinate,Latitude,Latitude_Subgroup,Longitude,Longitude_Subgroup,MAPmean,MAPmean_Subgroup,MATmean,MATmean_Subgroup,,Pre-crop types,Sub-crop types,Sub-crop types,,Pre-Class,Sub-Class,Class,,Family,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,PlantConsistent,PlantStageSubgroup,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,RotationcyclesSubgroup,DurationSubgroup,,Rotation_cycles,Species_Richness,SpeciesRichnessSubgroup,Duration,Primer,,Variable,Methods,Xc,Sc,Xe,Se,Nc,Ne,RR,Vi,,,,,pHCK,RRpH,,SOCCK,RRSOC,,TCCK,RRTOC,,TNCK,RRTN,,NO3CK,RRNO3,,NH4CK,RRNH4,,APCK,RRAP,,AKCK,RRAK,,ANCK,RRAN,,YieldCK,RRYield
106,106G,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,V3-V4,,Bacterial Richness,Bacterial Richness,775,77.5,734,73.4,3,3,-0.054354001,0.006666667,,,,,NA,NA,,1.8662,-0.132995688,,NA,NA,,0.164315,0.007657066,,18.9873,-0.020200235,,2.50633,-0.095310978,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106H,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,V3-V4,,Bacterial Richness,Bacterial Richness,775,77.5,621,62.1,3,3,-0.221531947,0.006666667,,,,,NA,NA,,1.8662,-0.132995688,,NA,NA,,0.164315,-0.124548253,,18.9873,-0.579817367,,2.50633,0.141079648,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106I,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,V3-V4,,Bacterial Richness,Bacterial Richness,482,48.2,875,87.5,3,3,0.596279772,0.006666667,,,,,NA,NA,,1.9507,-0.078836177,,NA,NA,,0.174118,-0.069399903,,12.1519,0.197823844,,2.83544,-0.05506031,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106J,"Town et al., 2022",2022,Swift Current Research and Development Centre,"50°17_N, 107°48_W",50.283333,La40,-107.8,Lo-180-0,31.66666603,MAP600,3.866666794,MAT8,,Wheat,"Spring wheat, Canola, Spring wheat, Dry pea","Canola, Dry pea",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D5-10,D20-30,,7.5,3,R3,30,V3-V4,,Bacterial Richness,Bacterial Richness,483,48.3,770,77,3,3,0.466373861,0.006666667,,,,,NA,NA,,1.9507,-0.049964021,,NA,NA,,0.174118,-0.065891009,,12.1519,0.405462365,,2.83544,-0.185898468,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106U,"Town et al., 2022",2022,"Hon. Eugene F. Whelan Experimental Farm, Woodslee, ON ","42°13_N, 82°44_W",42.216667,La40,-82.733333,Lo-180-0,74.5,MAP600-1200,9.191666603,MAT8-15,,Maize,"Maize, Soybean, Winter wheat","Soybean, Wheat",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Vegetative stage,Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D3-5,D10-20,,5,3,R3,15,V3-V4,,Bacterial Richness,Bacterial Richness,545,54.5,571,57.1,4,4,0.046603415,0.005,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106V,"Town et al., 2022",2022,"Hon. Eugene F. Whelan Experimental Farm, Woodslee, ON ","42°13_N, 82°44_W",42.216667,La40,-82.733333,Lo-180-0,74.5,MAP600-1200,9.191666603,MAT8-15,,Maize,"Maize, Soybean, Winter wheat","Soybean, Wheat",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D3-5,D10-20,,5,3,R3,15,V3-V4,,Bacterial Richness,Bacterial Richness,494,49.4,546,54.6,4,4,0.100083459,0.005,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106W,"Town et al., 2022",2022,"Hon. Eugene F. Whelan Experimental Farm, Woodslee, ON ","42°13_N, 82°44_W",42.216667,La40,-82.733333,Lo-180-0,74.5,MAP600-1200,9.191666603,MAT8-15,,Maize,"Maize, Soybean, Winter wheat","Soybean, Wheat",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Vegetative stage,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D3-5,D10-20,,5,3,R3,15,V3-V4,,Bacterial Richness,Bacterial Richness,614,61.4,562,56.2,4,4,-0.088493078,0.005,,,,,NA,NA,,2.05155,-0.005038139,,NA,NA,,0.199866,0.026508522,,21.375,0.363667979,,3.83032,-0.137199125,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106X,"Town et al., 2022",2022,"Hon. Eugene F. Whelan Experimental Farm, Woodslee, ON ","42°13_N, 82°44_W",42.216667,La40,-82.733333,Lo-180-0,74.5,MAP600-1200,9.191666603,MAT8-15,,Maize,"Maize, Soybean, Winter wheat","Soybean, Wheat",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D3-5,D10-20,,5,3,R3,15,V3-V4,,Bacterial Richness,Bacterial Richness,522,52.2,516,51.6,4,4,-0.011560822,0.005,,,,,NA,NA,,1.94845,0.100589472,,NA,NA,,0.205235,-0.046862771,,6.75,0.510825624,,3.9123,-0.091733525,,NA,NA,,NA,NA,,NA,NA,,NA,NA
106,106Y,"Town et al., 2022",2022,"Hon. Eugene F. Whelan Experimental Farm, Woodslee, ON ","42°13_N, 82°44_W",42.216667,La40,-82.733333,Lo-180-0,74.5,MAP600-1200,9.191666603,MAT8-15,,Maize,"Maize, Soybean, Winter wheat","Soybean, Wheat",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,D3-5,D10-20,,5,3,R3,15,V3-V4,,Bacterial Richness,Bacterial Richness,631,63.1,574,57.4,4,4,-0.094676466,0.005,,,,,NA,NA,,2.07216,-0.025187146,,NA,NA,,0.22,-0.066207792,,6.75,0.476924072,,3.59881,-0.041177383,,NA,NA,,NA,NA,,NA,NA,,NA,NA
108,NA,"Wang et al., 2022 (a)",2022,"Pingba, Yunnan Province, China","104°13_E, 23°21_N",23.35,La20-40,104.21667,Lo-0-180,116.6666641,MAP1200,16.78333282,MAT15,,Ginseng,"Chinese Panax, Job's tears, Chinese Panax",Job's tears,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Araliaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Consistent,Harvest,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,2,V3-V4,,Bacterial Richness,Bacterial Richness,3825.88,382.588,3958.24,395.824,3,3,0.034010976,0.006666667,,,,,6.048387097,0.067035401,,7.876419587,0.063811513,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
108,NA,"Wang et al., 2022 (a)",2022,"Pingba, Yunnan Province, China","104°13_E, 23°21_N",23.35,La20-40,104.21667,Lo-0-180,116.6666641,MAP1200,16.78333282,MAT15,,Ginseng,"Chinese Panax, Rice, Chinese Panax",Rice,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Araliaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,2,V3-V4,,Bacterial Richness,Bacterial Richness,3825.88,382.588,3958.24,395.824,3,3,0.034010976,0.006666667,,,,,6.048387097,0.094097323,,7.876419587,-0.027506646,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
108,NA,"Wang et al., 2022 (a)",2022,"Pingba, Yunnan Province, China","104°13_E, 23°21_N",23.35,La20-40,104.21667,Lo-0-180,116.6666641,MAP1200,16.78333282,MAT15,,Ginseng,"Chinese Panax, Tobacco, Pepper, Ginge, Chinese Panax","Tobacco, Pepper, Ginge",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Araliaceae to Multiple,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5,,1,4,R4,2,V3-V4,,Bacterial Richness,Bacterial Richness,3825.88,382.588,3716.47,371.647,3,3,-0.029014213,0.006666667,,,,,6.048387097,0.091667189,,7.876419587,0.205942189,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
108,NA,"Wang et al., 2022 (a)",2022,"Pingba, Yunnan Province, China","104°13_E, 23°21_N",23.35,La20-40,104.21667,Lo-0-180,116.6666641,MAP1200,16.78333282,MAT15,,Ginseng,"Chinese Panax, Ginger, Job's tears, Chinese Panax","Ginger, Job's tears",,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Araliaceae to Multiple,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Consistent,Harvest,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5,,1,3,R3,2,V3-V4,,Bacterial Richness,Bacterial Richness,3825.88,382.588,3894.71,389.471,3,3,0.017830716,0.006666667,,,,,6.048387097,0.031498667,,7.876419587,0.327573401,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
108,NA,"Wang et al., 2022 (a)",2022,"Pingba, Yunnan Province, China","104°13_E, 23°21_N",23.35,La20-40,104.21667,Lo-0-180,116.6666641,MAP1200,16.78333282,MAT15,,Ginseng,"Chinese Panax, Job's tears, Ginger, Chinese Panax","Job's tears, Ginger",,Magnoliopsida,Magnoliophyta,Magnoliopsida to Magnoliophyta,,Araliaceae to Liliopsida,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Consistent,Harvest,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5,,1,3,R3,2,V3-V4,,Bacterial Richness,Bacterial Richness,3825.88,382.588,4088.82,408.882,3,3,0.066467914,0.006666667,,,,,6.048387097,0.13219717,,7.876419587,0.405465108,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
110,NA,"Wang et al., 2023 (a)",2023,"Fenggang County, Zunyi City, Guizhou Province, Southwest China","27°43_N, 107°39_E",27.71667,La20-40,107.65,Lo-0-180,93.91666412,MAP600-1200,14.60833359,MAT8-15,,Maize,"Maize, Garlic",Garlic,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Poaceae to Amaryllidaceae,Non-legume to Non-legume,AM to nonAM,C4 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,1,V3-V4,,Bacterial Richness,Bacterial Richness,6080,448,5660,306,4,4,-0.071580804,0.002088059,,,,,5.32,-0.018975901,,2.313,-0.158483442,,NA,NA,,0.218,-0.106380404,,12.26,0.224773544,,2.57,0.512380834,,7.6,0.354171814,,NA,NA,,NA,NA,,NA,NA
110,NA,"Wang et al., 2023 (a)",2023,"Fenggang County, Zunyi City, Guizhou Province, Southwest China","27°43_N, 107°39_E",27.71667,La20-40,107.65,Lo-0-180,93.91666412,MAP600-1200,14.60833359,MAT8-15,,Maize,"Maize, Rape",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C4 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,1,V3-V4,,Bacterial Richness,Bacterial Richness,6080,448,4852,3248,4,4,-0.225613705,0.113386342,,,,,5.32,0.128584969,,2.313,-0.054187323,,NA,NA,,0.218,-0.086177696,,12.26,-0.788946877,,2.57,0.85118136,,7.6,1.878460125,,NA,NA,,NA,NA,,NA,NA
110,NA,"Wang et al., 2023 (a)",2023,"Fenggang County, Zunyi City, Guizhou Province, Southwest China","27°43_N, 107°39_E",27.71667,La20-40,107.65,Lo-0-180,93.91666412,MAP600-1200,14.60833359,MAT8-15,,Maize,"Maize, Forage",Lolium multiflorum L.,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Poaceae to Poaceae,Non-legume to Non-legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,1,V3-V4,,Bacterial Richness,Bacterial Richness,6080,448,5056,396,4,4,-0.184429039,0.002890955,,,,,5.32,-0.018975901,,2.313,-0.200382511,,NA,NA,,0.218,-0.225439764,,12.26,0.261862193,,2.57,1.482665174,,7.6,0.396654478,,NA,NA,,NA,NA,,NA,NA
110,NA,"Wang et al., 2023 (a)",2023,"Fenggang County, Zunyi City, Guizhou Province, Southwest China","27°43_N, 107°39_E",27.71667,La20-40,107.65,Lo-0-180,93.91666412,MAP600-1200,14.60833359,MAT8-15,,Maize,"Maize, Forage",Lolium multiflorum L.,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Poaceae to Poaceae,Non-legume to Non-legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D1-3,D5,,2,2,R2,2,V3-V4,,Bacterial Richness,Bacterial Richness,6080,448,4354,894,4,4,-0.333909733,0.011897282,,,,,5.32,-0.111225635,,2.313,-0.351807555,,NA,NA,,0.218,-0.164139238,,12.26,1.006992951,,2.57,2.045305158,,7.6,0.941753266,,NA,NA,,NA,NA,,NA,NA
110,NA,"Wang et al., 2023 (a)",2023,"Fenggang County, Zunyi City, Guizhou Province, Southwest China","27°43_N, 107°39_E",27.71667,La20-40,107.65,Lo-0-180,93.91666412,MAP600-1200,14.60833359,MAT8-15,,Maize,"Maize, Forage",Lolium multiflorum L.,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Poaceae to Poaceae,Non-legume to Non-legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D1-3,D5,,3,2,R2,3,V3-V4,,Bacterial Richness,Bacterial Richness,6080,448,6401,850,4,4,0.051449532,0.005765753,,,,,5.32,0.126930709,,2.313,-0.273799917,,NA,NA,,0.218,-0.202711512,,12.26,-0.982461906,,2.57,2.019819579,,7.6,-0.600232211,,NA,NA,,NA,NA,,NA,NA
119,NA,"Wang et al., 2023 (f)",2023,"Yanming Lake Seed Company baselocated in Guandi Town, Dunhua city, Yanbian Korean Autonomous Prefecture, Jilin Province","43°26_24__N, 128°21_33__E",43.44,La40,128.35917,Lo-0-180,51.25,MAP600-1200,3.200000048,MAT8,,Soybean,"Maize, Soybean",Maize ,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Rhizosphere,Medium,Unknow,Unknow,Unknow,D3-5,D5-10,,4,2,R2,8,V3-V4,,Bacterial Richness,Bacterial Richness,3246.365,324.6365,3241.878,324.1878,3,3,-0.001383117,0.006666667,,,,,5.621052632,0.063484595,,6.741,0.147964633,,NA,NA,,0.051,0.534082486,,13.11,0.026347026,,2.33,0.550376424,,23.77,0.157330905,,176.29,-0.477851005,,NA,NA,,2215.69,0.20708803
119,NA,"Wang et al., 2023 (f)",2023,"Yanming Lake Seed Company baselocated in Guandi Town, Dunhua city, Yanbian Korean Autonomous Prefecture, Jilin Province","43°26_24__N, 128°21_33__E",43.44,La40,128.35917,Lo-0-180,51.25,MAP600-1200,3.200000048,MAT8,,Soybean,"Maize, Soybean",Maize ,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D3-5,D5-10,,4,2,R2,8,V3-V4,,Bacterial Richness,Bacterial Richness,3220.631,322.0631,3118.223,311.8223,3,3,-0.032314015,0.006666667,,,,,5.473684211,0.02093321,,6.699,0.134053722,,NA,NA,,0.066,-0.09531018,,16.44,-0.129022975,,3.67,0.24524092,,57.27,-0.168277113,,97.01,-0.236347546,,NA,NA,,2623.53,0.114290122
127,127A,"Yang et al., 2023",2023,Linze Inland River Basin Research Station,"39°21_N, 100°11_E",39.35,La20-40,100.183333,Lo-0-180,13.91666698,MAP600,7.258333206,MAT8,,Maize,"Maize, Common vetch",Common vetch,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,,Bacterial Richness,Bacterial Richness,1253,152.4204711,1264,124.7076581,3,3,0.00874062,0.008177128,,,,,8.84211,-0.008968965,,0.288987209,0.258943869,,NA,NA,,0.044876,0.222039457,,NA,NA,,NA,NA,,57.9137,-0.45643338,,139.631,0.113886633,,33.1975,-0.175217997,,NA,NA
127,127B,"Yang et al., 2023",2023,Linze Inland River Basin Research Station,"39°21_N, 100°11_E",39.35,La20-40,100.183333,Lo-0-180,13.91666698,MAP600,7.258333206,MAT8,,Maize,"Common vetch, Maize, Maize",Common vetch,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Retention,Fertilizer,D1-3,D5-10,,2,2,R2,6,V3-V4,,Bacterial Richness,Bacterial Richness,1253,152.4204711,1237,135.099963,3,3,-0.012851583,0.008908487,,,,,8.84211,0.008888117,,0.288987209,0.13209693,,NA,NA,,0.044876,0.124512774,,NA,NA,,NA,NA,,57.9137,0.128080674,,139.631,0.019657837,,33.1975,-0.013324312,,NA,NA
127,127C,"Yang et al., 2023",2023,Linze Inland River Basin Research Station,"39°21_N, 100°11_E",39.35,La20-40,100.183333,Lo-0-180,13.91666698,MAP600,7.258333206,MAT8,,Common vetch,"Maize, Common vetch",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,,Bacterial Richness,Bacterial Richness,1245,109.1192009,1264,124.7076581,3,3,0.015145766,0.005805276,,,,,8.96053,-0.022272807,,0.423510465,-0.123251927,,NA,NA,,0.0604959,-0.076633007,,NA,NA,,NA,NA,,6.83453,1.680532887,,128.331,0.198276998,,35.3541,-0.238157794,,NA,NA
127,127D,"Yang et al., 2023",2023,Linze Inland River Basin Research Station,"39°21_N, 100°11_E",39.35,La20-40,100.183333,Lo-0-180,13.91666698,MAP600,7.258333206,MAT8,,Common vetch,"Common vetch, Maize, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Retention,Fertilizer,D1-3,D5-10,,2,2,R2,6,V3-V4,,Bacterial Richness,Bacterial Richness,1245,109.1192009,1237,135.099963,3,3,-0.006446437,0.006536635,,,,,8.96053,-0.004415724,,0.423510465,-0.250098866,,NA,NA,,0.0604959,-0.17415969,,NA,NA,,NA,NA,,6.83453,2.265046942,,128.331,0.104048203,,35.3541,-0.076264109,,NA,NA
129,129A,"Yu et al., 2024",2024,"Lianhua village, situated in Quzhou, Zhejiang province, China","29°3_19__N, 119°0_24__E",29.055278,La20-40,119.006667,Lo-0-180,127.75,MAP1200,17.56666756,MAT15,,Rice,"Sedum alfredii, rice",Sedum alfredii,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Crassulaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Perennial,Consistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1-3,D5,,3,2,R2,3,V4-V5,,Bacterial Richness,Bacterial Richness,6260.32,585.433173,5957.03,592.8117094,3,3,-0.049659267,0.006216067,,,,,5.31646,0.174351958,,1.297098837,0.440313067,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,7.67,0.146484942
131,131A,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Tobacco, Rice",Tobacco,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,V4-V5,,Bacterial Richness,Bacterial Richness,1834.276667,76.7032231,2067.656667,89.99874018,3,3,0.119765704,0.001214407,,,,,5.0244928,0.027640219,,1.468639535,0.32308622,,NA,NA,,0.1767,0.470145102,,9.27743,0.256254845,,20.3682,-0.797524075,,23.5577,1.151604079,,NA,NA,,NA,NA,,NA,NA
131,131B,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Rice, Oillseed rape",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,V4-V5,,Bacterial Richness,Bacterial Richness,1834.276667,76.7032231,1891.21,101.8212389,3,3,0.030566619,0.001549096,,,,,5.0244928,0.062467253,,1.468639535,0.302558633,,NA,NA,,0.1767,0.398897655,,9.27743,-0.242640537,,20.3682,-0.384708161,,23.5577,0.693147181,,NA,NA,,NA,NA,,NA,NA
131,131C,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Rice, Rice, Oillseed rape",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,V4-V5,,Bacterial Richness,Bacterial Richness,1834.276667,76.7032231,1967.51,32.73317583,3,3,0.070118567,0.000675138,,,,,5.0244928,-0.005622392,,1.468639535,0.308653706,,NA,NA,,0.1767,0.414314723,,9.27743,0.552352091,,20.3682,-0.278620825,,23.5577,1.084912566,,NA,NA,,NA,NA,,NA,NA
131,131D,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Tobacco, Rice",Tobacco,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,V4-V5,,Bacterial Richness,Bacterial Richness,1824.143333,209.2385013,2148.73,123.5078993,3,3,0.163766499,0.005487049,,,,,5.292038,0.054373919,,0.633290698,0.436278867,,NA,NA,,0.112973,0.747731858,,7.68225,-0.180485501,,28.8979,-1.487674438,,16.8269,1.189586134,,NA,NA,,NA,NA,,NA,NA
131,131E,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Rice, Oillseed rape",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,V4-V5,,Bacterial Richness,Bacterial Richness,1824.143333,209.2385013,2024.736667,15.2371465,3,3,0.104329181,0.004404629,,,,,5.292038,0.015839907,,0.633290698,0.708240277,,NA,NA,,0.112973,0.559202203,,7.68225,-1.332020191,,28.8979,-1.689697499,,16.8269,0.182322547,,NA,NA,,NA,NA,,NA,NA
